"aha_id","year","Find","Send","Receive","Integrate","ClinInteropFx","Available","Used","DataUse","HospitalSend","HospitalReceive","AmbSend","AmbReceive","LTPACSend","LTPACReceive","BHSend","BHReceive","breadth_of_exchange","Barrier_Send","Barrier_Receive","Barrier_Other","Barriers","MFind","MSend","MReceive","Methods","IB_Extent_EHR","IB_Extent_HIE","IB_Extent_Prov","InfoBlocking","Core","Friction","largebed","medbed","smallbed","cah","cbsatype","piemr","mhsmemb","weight"
"6210545",2025,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0,0.6875,0.666666666666667,0.833333333333333,0.8,0.766666666666667,0.166666666666667,0.142857142857143,0.142857142857143,0.150793650793651,1,0,1,0.666666666666667,89.5833333333333,52.8042328042328,0,1,0,0,"Metro","Altera Digital Health",NA,1.8834013
"6210570",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,91.6666666666667,35.3968253968254,0,1,0,0,"Metro","Epic",1,1.4791714
"6210690",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,91.6666666666667,35.3968253968254,1,0,0,0,"Metro","Epic",1,1.5115956
"6210740",2025,1,1,1,1,1,0.5,0.5,0.5,1,0,0,0,0,0,0,0,0.125,0.666666666666667,0.833333333333333,0.4,0.633333333333333,0.333333333333333,0.285714285714286,0.285714285714286,0.301587301587302,0,0,0,0,54.1666666666667,31.1640211640212,0,1,0,0,"Metro","Other",NA,2.2114289
"6210965",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,91.6666666666667,35.3968253968254,0,1,0,0,"Metro","Epic",1,1.657099
"6210970",2025,1,1,1,0,0.75,0,0,0,1,1,1,0.5,0.5,0,0.5,0,0.5625,1,1,0.6,0.866666666666667,0.333333333333333,0.571428571428571,0.285714285714286,0.396825396825397,0,0,0,0,43.75,42.1164021164021,0,1,0,0,"Metro","Altera Digital Health",NA,2.2114289
"6211070",2025,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0,0.5,0,0.3125,0.5,0.333333333333333,0.4,0.411111111111111,0.333333333333333,0.428571428571429,0.285714285714286,0.349206349206349,0,0,0,0,77.0833333333333,25.3439153439153,1,0,0,0,"Metro","Meditech",NA,2.2631543
"6211120",2025,1,1,1,0,0.75,0.5,1,0.75,0.5,0,0.5,0,0,0,0,0,0.125,0.166666666666667,0.166666666666667,0.2,0.177777777777778,0.166666666666667,0.142857142857143,0.142857142857143,0.150793650793651,0,0,0,0,54.1666666666667,10.952380952381,0,1,0,0,"Metro","Altera Digital Health",NA,2.1830976
"6211185",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,0.5,0.5,0.5,0.5,0,0.625,0.833333333333333,0.666666666666667,0.6,0.7,0.833333333333333,0.857142857142857,0.571428571428571,0.753968253968254,0,0,0,0,79.1666666666667,48.4656084656085,0,0,1,0,"Micro","Epic",1,1.9884837
"6211200",2025,1,1,1,1,1,0.5,0.5,0.5,1,0.5,1,0.5,1,0,0,0,0.5,0.833333333333333,0.666666666666667,0.6,0.7,0.833333333333333,0.571428571428571,0.285714285714286,0.563492063492063,0,1,1,0.666666666666667,66.6666666666667,64.3386243386243,0,0,1,0,"Metro","Cerner",1,1.8714032
"6211225",2025,1,0,0,1,0.5,1,0.5,0.75,0,0,0,0,0,0,0,0,0,0.5,0.5,0.6,0.533333333333333,0.5,0,0,0.166666666666667,0,0,0,0,41.6666666666667,23.3333333333333,0,1,0,0,"Micro","Epic",NA,2.1808629
"6211290",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,0.5,0.5,0.5,0.5,0,0.625,0.833333333333333,0.666666666666667,0.6,0.7,0.833333333333333,0.857142857142857,0.571428571428571,0.753968253968254,0,0,0,0,79.1666666666667,48.4656084656085,0,1,0,0,"Metro","Epic",1,1.6728343
"6211295",2025,0.5,1,1,1,0.875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.25,0.333333333333333,0.5,0.4,0.411111111111111,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,0,54.1666666666667,18.4656084656085,0,0,1,1,"Metro","Epic",1,2.01407
"6211450",2025,0.5,1,1,1,0.875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.25,0.333333333333333,0.5,0.4,0.411111111111111,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,0,54.1666666666667,18.4656084656085,0,0,1,1,"Rural","Epic",1,1.9884837
"6211490",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.666666666666667,1,0.857142857142857,0.841269841269841,0,0,0,0,91.6666666666667,42.8571428571429,0,0,1,1,"Rural","Epic",1,1.9884837
"6211500",2025,0.5,0.5,0.5,1,0.625,0.5,1,0.75,0,0.5,0,0.5,0,0.5,0,0.5,0.25,0.666666666666667,1,0.6,0.755555555555556,0.166666666666667,0.142857142857143,0,0.103174603174603,0,0,0,0,54.1666666666667,28.6243386243386,0,0,1,1,"Metro","Athenahealth",NA,2.825819
"6211570",2025,0.5,1,0.5,0.5,0.625,0.5,0,0.25,1,0.5,1,0.5,1,0,1,0,0.625,0.833333333333333,1,0.2,0.677777777777778,0,0.142857142857143,0,0.0476190476190476,0,0,0,0,50,24.1798941798942,0,1,0,0,"Metro","Meditech",NA,2.2114289
"6211600",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.5,0.4,0.411111111111111,0.666666666666667,0.714285714285714,0.714285714285714,0.698412698412698,0,0,0,0,91.6666666666667,36.984126984127,0,1,0,0,"Metro","Epic",1,1.490646
"6211650",2025,0.5,0.5,0,0,0.25,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,1,0,"Metro","Meditech",1,1.6354469
"6211660",2025,1,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,0.5,0,0,0.166666666666667,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,21.957671957672,0,1,0,0,"Metro","Altera Digital Health",1,1.490646
"6211670",2025,1,0,0,1,0.5,1,0.5,0.75,0,0,0,0,0,0,0,0,0,0.5,0.5,0.6,0.533333333333333,0.5,0,0,0.166666666666667,0,0,0,0,41.6666666666667,23.3333333333333,0,1,0,0,"Metro","Epic",NA,2.2114289
"6211680",2025,1,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,0.5,0,0,0.166666666666667,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,21.957671957672,1,0,0,0,"Metro","Altera Digital Health",1,1.4890608
"6211690",2025,1,1,1,0,0.75,1,0.5,0.75,1,1,0.5,0.5,0.5,0.5,0,0,0.5,0.666666666666667,0.333333333333333,0.4,0.466666666666667,0.333333333333333,0.428571428571429,0.428571428571429,0.396825396825397,0,0,1,0.333333333333333,66.6666666666667,39.8941798941799,0,1,0,0,"Micro","Meditech",NA,2.3741946
"6211720",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,0.5,0.5,0.5,0.5,0,0.625,0.833333333333333,0.666666666666667,0.6,0.7,0.833333333333333,0.857142857142857,0.571428571428571,0.753968253968254,0,0,0,0,79.1666666666667,48.4656084656085,0,0,1,1,"Micro","Epic",1,1.8494166
"6211880",2025,1,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,0.5,0,0,0.166666666666667,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,21.957671957672,0,1,0,0,"Metro","Altera Digital Health",1,1.490646
"6211980",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.5,0.4,0.411111111111111,0.666666666666667,0.714285714285714,0.714285714285714,0.698412698412698,0,0,0,0,91.6666666666667,36.984126984127,1,0,0,0,"Metro","Epic",1,1.5238466
"6212010",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,91.6666666666667,35.3968253968254,0,1,0,0,"Metro","Epic",1,1.657099
"6212040",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.166666666666667,0.3,0.322222222222222,0.5,0.571428571428571,0.857142857142857,0.642857142857143,0,0,0,0,91.6666666666667,32.1693121693122,0,1,0,0,"Micro","Cerner",1,1.7632353
"6212230",2025,0.5,1,1,1,0.875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.25,0.333333333333333,0.5,0.4,0.411111111111111,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,0,54.1666666666667,18.4656084656085,0,0,1,1,"Metro","Epic",1,2.01407
"6212320",2025,1,1,1,1,1,1,0.5,0.75,1,0.5,1,0.5,1,0.5,1,0.5,0.75,0.333333333333333,0.166666666666667,0.6,0.366666666666667,0.166666666666667,0.285714285714286,0.142857142857143,0.198412698412698,0,0,0,0,83.3333333333333,18.8359788359788,0,1,0,1,"Rural","Meditech",NA,2.3420565
"6212350",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.666666666666667,1,0.857142857142857,0.841269841269841,0,0,0,0,91.6666666666667,42.8571428571429,0,1,0,1,"Rural","Epic",1,1.7632353
"6212357",2025,1,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.166666666666667,0.428571428571429,0.571428571428571,0.388888888888889,0,0,0,0,83.3333333333333,12.962962962963,1,0,0,0,"Metro","Altera Digital Health",1,1.4890608
"6212380",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,0.5,0.5,0.5,0.5,0,0.625,0.833333333333333,0.666666666666667,0.6,0.7,0.833333333333333,0.857142857142857,0.571428571428571,0.753968253968254,0,0,0,0,79.1666666666667,48.4656084656085,0,0,1,0,"Micro","Epic",1,1.9653661
"6212565",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,0.5,0.5,0.5,0.5,0,0.625,0.833333333333333,0.666666666666667,0.6,0.7,0.833333333333333,0.857142857142857,0.571428571428571,0.753968253968254,0,0,0,0,79.1666666666667,48.4656084656085,0,1,0,0,"Metro","Epic",1,1.6728343
"6212630",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,91.6666666666667,35.3968253968254,1,0,0,0,"Metro","Epic",1,1.5115956
"6212655",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0.625,0.5,0.5,0.4,0.466666666666667,0.5,0.571428571428571,0.714285714285714,0.595238095238095,1,1,1,1,87.5,68.7301587301587,0,1,0,0,"Metro","Epic",NA,1.8247393
"6212675",2025,1,0,1,0.5,0.625,0.5,0.5,0.5,0.5,0,0.5,0.5,1,0.5,0.5,0,0.4375,0.5,0.333333333333333,0.3,0.377777777777778,0.166666666666667,0,0.142857142857143,0.103174603174603,0,0,0,0,52.0833333333333,16.031746031746,1,0,0,0,"Metro","Allscripts",NA,1.9431787
"6212700",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,91.6666666666667,35.3968253968254,1,0,0,0,"Metro","Epic",1,1.5115956
"6212830",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,91.6666666666667,35.3968253968254,0,1,0,0,"Metro","Epic",1,1.4791714
"6212925",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.2,0.344444444444444,0.5,0.428571428571429,0.571428571428571,0.5,0,0,1,0.333333333333333,100,39.2592592592593,1,0,0,0,"Metro","Epic",NA,1.880547
"6212990",2025,1,1,1,0.5,0.875,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,79.1666666666667,16.4021164021164,1,0,0,0,"Metro","Altera Digital Health",1,1.4890608
"6213010",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,91.6666666666667,35.3968253968254,0,1,0,0,"Metro","Epic",1,1.4473522
"6213060",2025,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,0,0,0.625,0.666666666666667,0.5,0.3,0.488888888888889,0.666666666666667,1,1,0.888888888888889,0,0,0,0,87.5,45.9259259259259,1,0,0,0,"Metro","Epic",NA,2.2075148
"6213070",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,91.6666666666667,35.3968253968254,0,1,0,0,"Metro","Epic",1,1.657099
"6213100",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.333333333333333,0.2,0.233333333333333,0.833333333333333,0.857142857142857,0.714285714285714,0.801587301587302,0,0,0,0,100,34.4973544973545,1,0,0,0,"Metro","Epic",1,1.4890608
"6213140",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0.625,0.5,0.5,0.4,0.466666666666667,0.5,0.571428571428571,0.714285714285714,0.595238095238095,1,1,1,1,87.5,68.7301587301587,1,0,0,0,"Metro","Epic",1,1.4890608
"6213180",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,91.6666666666667,35.3968253968254,1,0,0,0,"Metro","Epic",1,1.5115956
"6213335",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0.625,0.5,0.5,0.4,0.466666666666667,0.5,0.571428571428571,0.714285714285714,0.595238095238095,1,1,1,1,87.5,68.7301587301587,1,0,0,0,"Metro","Epic",1,1.4890608
"6213720",2025,1,1,1,1,1,0.5,1,0.75,1,0.5,1,0.5,1,0,0,0,0.5,0.166666666666667,0,0.2,0.122222222222222,0.666666666666667,0.714285714285714,0.428571428571429,0.603174603174603,0,0,0,0,75,24.1798941798942,0,1,0,0,"Metro","Epic",1,1.7829912
"6213735",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0.625,0.5,0.5,0.4,0.466666666666667,0.5,0.285714285714286,0.571428571428571,0.452380952380952,1,1,1,1,87.5,63.968253968254,0,1,0,0,"Metro","Allscripts",1,1.490646
"6213830",2025,0.5,1,1,1,0.875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.25,0.333333333333333,0.5,0.4,0.411111111111111,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,0,54.1666666666667,18.4656084656085,0,1,0,0,"Micro","Epic",1,1.7632353
"6213900",2025,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.625,1,1,0.7,0.9,0.5,0.857142857142857,0.714285714285714,0.690476190476191,0,0,0,0,87.5,53.015873015873,0,0,1,0,"Metro","Meditech",NA,2.825819
"6213977",2025,0,1,1,1,0.75,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.571428571428571,0.571428571428571,0.380952380952381,0,0,0,0,75,12.6984126984127,0,1,0,0,"Metro","Altera Digital Health",1,1.490646
"6213990",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.666666666666667,1,0.857142857142857,0.841269841269841,0,0,0,0,91.6666666666667,42.8571428571429,0,1,0,0,"Micro","Epic",1,1.4782664
"6214055",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.9375,0.166666666666667,0.333333333333333,0.1,0.2,0.666666666666667,0.714285714285714,0.714285714285714,0.698412698412698,0,0,0,0,97.9166666666667,29.9470899470899,0,1,0,0,"Metro","Epic",1,1.490646
"6214140",2025,1,1,1,1,1,0.5,0.5,0.5,1,0.5,1,0.5,1,0,0,0,0.5,0.833333333333333,0.666666666666667,0.6,0.7,0.833333333333333,0.571428571428571,0.285714285714286,0.563492063492063,0,1,1,0.666666666666667,66.6666666666667,64.3386243386243,0,1,0,0,"Metro","Cerner",1,1.490646
"6214180",2025,1,1,1,1,1,0.5,0.5,0.5,1,0.5,1,0.5,1,0,0,0,0.5,0.833333333333333,0.666666666666667,0.6,0.7,0.833333333333333,0.571428571428571,0.285714285714286,0.563492063492063,0,1,1,0.666666666666667,66.6666666666667,64.3386243386243,0,0,1,0,"Metro","Cerner",1,1.8714032
"6214280",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,0.5,0.5,0.5,0.5,0,0.625,0.833333333333333,0.666666666666667,0.6,0.7,0.833333333333333,0.857142857142857,0.571428571428571,0.753968253968254,0,0,0,0,79.1666666666667,48.4656084656085,1,0,0,0,"Metro","Epic",1,1.7183632
"6214290",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,0.5,0.5,0.5,0.5,0,0.625,0.833333333333333,0.666666666666667,0.6,0.7,0.833333333333333,0.857142857142857,0.571428571428571,0.753968253968254,0,0,0,0,79.1666666666667,48.4656084656085,1,0,0,0,"Metro","Epic",1,1.4890608
"6214330",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.2,0.288888888888889,0.166666666666667,0.285714285714286,0.285714285714286,0.246031746031746,0,0,1,0.333333333333333,100,28.9417989417989,1,0,0,0,"Metro","Epic",1,1.4890608
"6214360",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.9375,0.166666666666667,0.333333333333333,0.1,0.2,0.666666666666667,0.714285714285714,0.571428571428571,0.650793650793651,0,0,0,0,97.9166666666667,28.3597883597884,0,1,0,0,"Metro","Epic",1,1.6728343
"6214390",2025,1,1,1,0,0.75,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.166666666666667,0.6,0.366666666666667,0.166666666666667,0.142857142857143,0.142857142857143,0.150793650793651,0,0,0,0,75,17.2486772486773,0,1,0,0,"Metro","Altera Digital Health",NA,2.2114289
"6214410",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.9375,0.166666666666667,0.333333333333333,0.1,0.2,0.666666666666667,0.714285714285714,0.714285714285714,0.698412698412698,0,0,0,0,97.9166666666667,29.9470899470899,0,1,0,0,"Metro","Epic",1,1.490646
"6214520",2025,1,0,0,1,0.5,1,0.5,0.75,0,0,0,0,0,0,0,0,0,0.5,0.5,0.6,0.533333333333333,0.5,0,0,0.166666666666667,0,0,0,0,41.6666666666667,23.3333333333333,0,1,0,0,"Metro","Epic",NA,1.8834013
"6214616",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.9375,0.166666666666667,0.333333333333333,0.1,0.2,0.666666666666667,0.857142857142857,0.714285714285714,0.746031746031746,0,0,0,0,97.9166666666667,31.5343915343915,1,0,0,0,"Metro","Epic",1,1.5238466
"6214775",2025,0,0,0,1,0.25,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.6,0.644444444444444,0,0.142857142857143,0,0.0476190476190476,1,0,0,0.333333333333333,16.6666666666667,34.1798941798942,1,0,0,0,"Metro","Cerner",NA,1.8599539
"6214885",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.3,0.322222222222222,0.5,0.714285714285714,0.571428571428571,0.595238095238095,0,0,0,0,100,30.5820105820106,1,0,0,0,"Metro","Epic",NA,1.8599539
"6214890",2025,1,1,1,0.5,0.875,0.5,0.5,0.5,1,0.5,1,1,1,0.5,1,1,0.875,0.333333333333333,0.5,0.7,0.511111111111111,0.5,0.571428571428571,0.285714285714286,0.452380952380952,0,0,1,0.333333333333333,75,43.2275132275132,1,0,0,0,"Metro","Cerner",NA,2.2934027
"6215150",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,1,1,1,1,1,1,0,0.166666666666667,0.1,0.0888888888888889,0.833333333333333,1,1,0.944444444444445,0,0,0,0,91.6666666666667,34.4444444444444,1,0,0,0,"Metro","Cerner",1,1.4776232
"6215165",2025,1,1,0.5,0.5,0.75,0,1,0.5,1,1,1,1,1,1,1,1,1,0.5,0.166666666666667,0.7,0.455555555555556,0.166666666666667,0.285714285714286,0.142857142857143,0.198412698412698,0,0,0,0,75,21.7989417989418,0,0,1,1,"Rural","Epic",1,1.9884837
"6215280",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.75,0,0,0,0,0.5,0.857142857142857,0.571428571428571,0.642857142857143,0,0,0,0,91.6666666666667,21.4285714285714,0,0,1,0,"Micro","Epic",1,1.9884837
"6215295",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.875,0.166666666666667,0.333333333333333,0.1,0.2,0.666666666666667,0.714285714285714,0.714285714285714,0.698412698412698,0,0,0,0,95.8333333333333,29.9470899470899,1,0,0,0,"Metro","Epic",1,1.5238466
"6215330",2025,1,1,1,1,1,0.5,1,0.75,1,0.5,1,0.5,1,0,0,0,0.5,0.166666666666667,0,0.2,0.122222222222222,0.666666666666667,0.714285714285714,0.571428571428571,0.650793650793651,0,0,0,0,75,25.7671957671958,0,1,0,0,"Metro","Epic",1,1.490646
"6215460",2025,1,1,1,0.5,0.875,1,0,0.5,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.2,0.4,0.333333333333333,0.428571428571429,0.285714285714286,0.349206349206349,0,0,0,0,45.8333333333333,24.973544973545,0,1,0,0,"Metro","Cerner",NA,2.2114289
"6220001",2025,1,1,1,1,1,0.5,1,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.375,0.5,0.5,0.4,0.466666666666667,0.666666666666667,1,0.428571428571429,0.698412698412698,0,0,0,0,70.8333333333333,38.8359788359788,1,0,0,0,"Metro","Epic",1,1.5238466
"6220040",2025,1,1,1,1,1,1,0.5,0.75,1,0.5,0.5,0.5,1,0.5,1,0.5,0.6875,0.833333333333333,0.5,0.3,0.544444444444445,0.166666666666667,0.142857142857143,0.142857142857143,0.150793650793651,0,0,0,0,81.25,23.1746031746032,1,0,0,0,"Metro","Cerner",1,1.7183632
"6220105",2025,0,0.5,0.5,0,0.25,0.5,0,0.25,0,0,0,0.5,0,0,0,0,0.0625,0.5,0.666666666666667,1,0.722222222222222,0,0,0,0,0,0,0,0,18.75,24.0740740740741,1,0,0,0,"Metro","Epic",1,1.7183632
"6220125",2025,1,1,0.5,1,0.875,0.5,0.5,0.5,1,0,1,0.5,1,0,0,0.5,0.5,0,0.333333333333333,0.1,0.144444444444444,0.333333333333333,0.285714285714286,0,0.206349206349206,0,0,0,0,62.5,11.6931216931217,0,1,0,0,"Metro","Cerner",1,1.490646
"6220240",2025,1,1,1,0,0.75,0.5,0,0.25,1,0.5,0.5,0.5,0,0.5,0,0.5,0.4375,0.333333333333333,0.833333333333333,0.7,0.622222222222222,0.166666666666667,0.428571428571429,0.142857142857143,0.246031746031746,0,0,0,0,47.9166666666667,28.9417989417989,0,1,0,0,"Metro","Cerner",1,2.0541086
"6220247",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.2,0.4,0.666666666666667,0.714285714285714,0.714285714285714,0.698412698412698,0,0,0,0,100,36.6137566137566,0,1,0,0,"Metro","Epic",1,1.6728343
"6220322",2025,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0,0.75,0.166666666666667,0.5,0.1,0.255555555555556,0.333333333333333,0.571428571428571,0.285714285714286,0.396825396825397,0,0,0,0,91.6666666666667,21.7460317460317,0,1,0,0,"Metro","Epic",NA,2.2114289
"6220340",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.2,0.4,0.666666666666667,0.714285714285714,0.714285714285714,0.698412698412698,0,0,0,0,100,36.6137566137566,1,0,0,0,"Metro","Epic",1,1.4890608
"6220365",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.333333333333333,0.666666666666667,0.2,0.4,0.666666666666667,0.571428571428571,0.428571428571429,0.555555555555556,0,0,0,0,95.8333333333333,31.8518518518518,0,1,0,0,"Metro","Epic",1,1.6728343
"6220395",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.2,0.4,0.666666666666667,0.714285714285714,0.714285714285714,0.698412698412698,0,0,0,0,100,36.6137566137566,0,1,0,0,"Metro","Epic",1,1.6728343
"6220425",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.2,0.4,0.666666666666667,0.714285714285714,0.714285714285714,0.698412698412698,0,0,0,0,100,36.6137566137566,0,1,0,0,"Metro","Epic",1,1.6728343
"6220435",2025,1,1,1,1,1,0.5,1,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.375,0.5,0.5,0.4,0.466666666666667,0.666666666666667,1,0.428571428571429,0.698412698412698,0,0,0,0,70.8333333333333,38.8359788359788,0,1,0,0,"Metro","Epic",1,1.490646
"6220457",2025,1,1,0.5,1,0.875,0.5,0.5,0.5,1,0,1,0.5,1,0,0,0.5,0.5,0,0.333333333333333,0.1,0.144444444444444,0.333333333333333,0.285714285714286,0,0.206349206349206,0,0,0,0,62.5,11.6931216931217,0,1,0,0,"Metro","Cerner",1,1.6728343
"6220540",2025,1,1,1,1,1,0.5,1,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.375,0.5,0.5,0.4,0.466666666666667,0.666666666666667,1,0.428571428571429,0.698412698412698,0,0,0,0,70.8333333333333,38.8359788359788,0,1,0,0,"Metro","Epic",1,1.7829912
"6220560",2025,1,1,1,1,1,0.5,1,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.375,0.5,0.5,0.4,0.466666666666667,0.666666666666667,1,0.428571428571429,0.698412698412698,0,0,0,0,70.8333333333333,38.8359788359788,0,1,0,0,"Metro","Epic",1,1.6281549
"6220585",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.2,0.4,0.666666666666667,0.714285714285714,0.714285714285714,0.698412698412698,0,0,0,0,100,36.6137566137566,0,1,0,0,"Metro","Epic",1,1.6728343
"6220650",2025,1,1,1,0.5,0.875,1,1,1,1,0.5,1,0.5,1,0.5,1,0.5,0.75,0.5,0.5,0.6,0.533333333333333,0.833333333333333,0.714285714285714,0.428571428571429,0.658730158730159,0,0,0,0,87.5,39.7354497354497,0,1,0,0,"Metro","Epic",1,1.6605364
